"tourney_name","match_id","surface","name","hand","rank","round","ace","df","svpt","1stIn","1stWon","2ndWon","SvGms","bpSaved","bpFaced","winner","diff_ace","diff_df","diff_svpt","diff_1stIn","diff_1stWon","diff_2ndWon","diff_SvGms","diff_bpSaved","diff_bpFaced"
"Davis Cup G1 R2: RUS vs ESP","2015-D029:1","Hard","Andrey Rublev","R",194,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: RUS vs ESP","2015-D029:2","Hard","Karen Khachanov","R",187,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: RUS vs ESP","2015-D029:3","Hard","Tommy Robredo","R",21,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: RUS vs ESP","2015-D029:4","Hard","Pablo Andujar","R",32,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: AUT vs NED","2015-D030:1","Clay","Dominic Thiem","R",28,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: AUT vs NED","2015-D030:2","Clay","Robin Haase","R",74,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: AUT vs NED","2015-D030:3","Clay","Dominic Thiem","R",28,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: AUT vs NED","2015-D030:4","Clay","Jesse Huta Galung","R",257,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: ROU vs SVK","2015-D031:1","Clay","Norbert Gombos","R",126,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: ROU vs SVK","2015-D031:2","Clay","Adrian Ungur","R",199,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: ROU vs SVK","2015-D031:3","Clay","Marius Copil","R",180,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: ROU vs SVK","2015-D031:4","Clay","Norbert Gombos","R",126,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: POL vs UKR","2015-D032:1","Hard","Jerzy Janowicz","R",51,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: POL vs UKR","2015-D032:2","Hard","Sergiy Stakhovsky","R",55,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 R2: POL vs UKR","2015-D032:3","Hard","Sergiy Stakhovsky","R",55,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: DEN vs ESP","2015-D033:1","Hard","Mikael Torpegaard","R",909,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: DEN vs ESP","2015-D033:2","Hard","Frederik Nielsen","R",283,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: DEN vs ESP","2015-D033:3","Hard","Frederik Nielsen","R",283,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: DEN vs ESP","2015-D033:4","Hard","Mikael Torpegaard","R",909,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: ISR vs SLO","2015-D034:1","Hard","Nik Razborsek","L",714,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: ISR vs SLO","2015-D034:2","Hard","Grega Zemlja","R",301,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: ISR vs SLO","2015-D034:3","Hard","Ben Fatael","U",789,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: ISR vs SLO","2015-D034:4","Hard","Amir Weintraub","R",436,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: LTU vs UKR","2015-D035:1","Hard","Vladyslav Manafov","U",441,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: LTU vs UKR","2015-D035:2","Hard","Laurynas Grigelis","R",259,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: LTU vs UKR","2015-D035:3","Hard","Ricardas Berankis","R",74,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G1 PO: LTU vs UKR","2015-D035:4","Hard","Lukas Mugevicius","U",623,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: VEN vs CRC","2015-D036:1","Hard","Julian Saborio","U",1180,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: VEN vs CRC","2015-D036:2","Hard","Ignaci Roca","R",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: VEN vs CRC","2015-D036:3","Hard","Pablo Nunez","R",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: VEN vs CRC","2015-D036:4","Hard","Ignaci Roca","R",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PUR vs ESA","2015-D037:1","Hard","Gabriel Flores Ruiz","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PUR vs ESA","2015-D037:2","Hard","Rafa Orantes","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PUR vs ESA","2015-D037:3","Hard","Alex Llompart","U",1259,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PUR vs ESA","2015-D037:4","Hard","Alberto Emmanuel Alvarado Larin","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: MEX vs BOL","2015-D038:1","Hard","Federico Zeballos","U",553,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: MEX vs BOL","2015-D038:2","Hard","Tigre Hank","U",538,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: MEX vs BOL","2015-D038:3","Hard","Hugo Dellien","U",249,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: CHI vs PER","2015-D039:1","Clay","Duilio Beretta","U",422,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: CHI vs PER","2015-D039:2","Clay","Juan Pablo Varillas Patino Samudio","R",660,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: CHI vs PER","2015-D039:3","Clay","Duilio Vallebuona","R",1541,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: CHI vs PER","2015-D039:4","Clay","Juan Pablo Varillas Patino Samudio","R",660,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: VEN vs ESA","2015-D040:1","Hard","David Souto","L",706,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: VEN vs ESA","2015-D040:2","Hard","Rafael Arevalo","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: VEN vs ESA","2015-D040:3","Hard","Ricardo Rodriguez","U",413,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: VEN vs ESA","2015-D040:4","Hard","Rafael Arevalo","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: CHI vs MEX","2015-D041:1","Clay","Lucas Gomez","U",694,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: CHI vs MEX","2015-D041:2","Clay","Tigre Hank","U",549,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: CHI vs MEX","2015-D041:3","Clay","Tigre Hank","U",549,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: CHI vs MEX","2015-D041:4","Clay","Gerardo Lopez Villasenor","U",1892,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R3: CHI vs VEN","2015-D042:1","Clay","Ricardo Rodriguez","U",346,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R3: CHI vs VEN","2015-D042:2","Clay","Jordi Munoz Abreu","U",1028,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R3: CHI vs VEN","2015-D042:3","Clay","Miguel Angel Este","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R3: CHI vs VEN","2015-D042:4","Clay","Jordi Munoz Abreu","U",1028,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: TPE vs LIB","2015-D043:1","Hard","Ibrahim Abou Chahine","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: TPE vs LIB","2015-D043:2","Hard","Karim Alayli","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: TPE vs LIB","2015-D043:3","Hard","Nour Nehme","",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: TPE vs LIB","2015-D043:4","Hard","Ibrahim Abou Chahine","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PHI vs SRI","2015-D044:1","Clay","Harshana Godamanna","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PHI vs SRI","2015-D044:2","Clay","Sharmal Dissanayake","R",1969,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PHI vs SRI","2015-D044:3","Clay","Sharmal Dissanayake","R",1969,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PHI vs SRI","2015-D044:4","Clay","Dineshkanthan Thangarajah","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: INA vs IRI","2015-D045:1","Hard","Shahin Khaledan","U",1581,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: INA vs IRI","2015-D045:2","Hard","Anoosha Shahgholi","U",1394,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: INA vs IRI","2015-D045:3","Hard","Mohsen Hossein Zade","U",1506,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: INA vs IRI","2015-D045:4","Hard","Shahin Khaledan","U",1581,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PAK vs KUW","2015-D046:1","Clay","Naser Al Obaidly","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PAK vs KUW","2015-D046:2","Clay","Aqeel Khan","R",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PAK vs KUW","2015-D046:3","Clay","M Abid Ali Khan Akbar","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: PAK vs KUW","2015-D046:4","Clay","Dawood Sayed Hashim","L",1969,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: TPE vs PHI","2015-D047:1","Hard","Jeson Patrombon","R",1203,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: TPE vs PHI","2015-D047:2","Hard","Patrick Tierro","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: TPE vs PHI","2015-D047:3","Hard","Ruben Gonzales","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: INA vs PAK","2015-D048:1","Hard","Aditya Hari Sasongko","U",1430,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: INA vs PAK","2015-D048:2","Hard","David Agung Susanto","U",1056,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: INA vs PAK","2015-D048:3","Hard","David Agung Susanto","U",1056,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R3: PAK vs TPE","2015-D049:1","Hard","Jui Chen Hung","R",706,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R3: PAK vs TPE","2015-D049:2","Hard","Samir Iftikhar","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R3: PAK vs TPE","2015-D049:3","Hard","Aqeel Khan","R",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R3: PAK vs TPE","2015-D049:4","Hard","Jui Chen Hung","R",706,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: TUR vs RSA","2015-D050:1","Hard","Cem Ilkel","R",404,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: TUR vs RSA","2015-D050:2","Hard","Tucker Vorster","U",446,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: TUR vs RSA","2015-D050:3","Hard","Fritz Wolmarans","U",427,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: TUR vs RSA","2015-D050:4","Hard","Ruan Roelofse","R",443,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: IRL vs BLR","2015-D051:1","Hard","Sam Barry","U",347,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: IRL vs BLR","2015-D051:2","Hard","Daniel Glancy","U",933,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: IRL vs BLR","2015-D051:3","Hard","Sam Barry","U",347,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: IRL vs BLR","2015-D051:4","Hard","Daniel Glancy","U",933,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: POR vs MAR","2015-D052:1","Hard","Yassine Idmbarek","U",759,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: POR vs MAR","2015-D052:2","Hard","Lamine Ouahab","R",330,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: POR vs MAR","2015-D052:3","Hard","Frederico Ferreira Silva","L",272,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: POR vs MAR","2015-D052:4","Hard","Mehdi Jdi","U",1049,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: MON vs FIN","2015-D053:1","Clay","Romain Arneodo","R",609,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: MON vs FIN","2015-D053:2","Clay","Micke Kontinen","U",424,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: MON vs FIN","2015-D053:3","Clay","Benjamin Balleret","R",356,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: MON vs FIN","2015-D053:4","Clay","Henrik Sillanpaa","U",634,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: ZIM vs BIH","2015-D054:1","Hard","Takanyi Garanganga","U",324,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: ZIM vs BIH","2015-D054:2","Hard","Benjamin Lock","R",1205,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: ZIM vs BIH","2015-D054:3","Hard","Takanyi Garanganga","U",324,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: ZIM vs BIH","2015-D054:4","Hard","Nerman Fatic","U",803,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: HUN vs MDA","2015-D055:1","Hard","Gabor Borsos","U",945,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: HUN vs MDA","2015-D055:2","Hard","Andrei Ciumac","U",892,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: HUN vs MDA","2015-D055:3","Hard","Radu Albot","U",143,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: HUN vs MDA","2015-D055:4","Hard","Maxim Bulat","",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: LUX vs MAD","2015-D056:1","Hard","Jacob Rasolondrazana","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: LUX vs MAD","2015-D056:2","Hard","Ugo Nastasi","R",793,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: LUX vs MAD","2015-D056:3","Hard","Antso Rakotondramanga","U",1581,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: LUX vs MAD","2015-D056:4","Hard","Gilles Kremer","R",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: LAT vs BUL","2015-D057:1","Hard","Alexander Lazov","U",366,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: LAT vs BUL","2015-D057:2","Hard","Janis Podzus","L",675,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: LAT vs BUL","2015-D057:3","Hard","Martins Podzus","U",498,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R1: LAT vs BUL","2015-D057:4","Hard","Rudolfs Mednis","U",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: TUR vs BLR","2015-D058:1","Hard","Egor Gerasimov","R",327,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: TUR vs BLR","2015-D058:2","Hard","Cem Ilkel","R",438,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: TUR vs BLR","2015-D058:3","Hard","Dzmitry Zhyrmont","U",241,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: TUR vs BLR","2015-D058:4","Hard","Cem Ilkel","R",438,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: POR vs FIN","2015-D059:1","Clay","Henrik Sillanpaa","U",505,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: POR vs FIN","2015-D059:2","Clay","Rui Machado","R",220,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: POR vs FIN","2015-D059:3","Clay","Jarkko Nieminen","L",91,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: POR vs FIN","2015-D059:4","Clay","Micke Kontinen","U",379,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: HUN vs BIH","2015-D060:1","Clay","Tomislav Brkic","U",231,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: HUN vs BIH","2015-D060:2","Clay","Peter Nagy","U",786,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: HUN vs BIH","2015-D060:3","Clay","Mirza Basic","R",192,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: HUN vs BIH","2015-D060:4","Clay","Tomislav Brkic","U",231,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: LUX vs BUL","2015-D061:1","Clay","Ugo Nastasi","R",673,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: LUX vs BUL","2015-D061:2","Clay","Gilles Kremer","R",NA,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis Cup G2 R2: LUX vs BUL","2015-D061:3","Clay","Ugo Nastasi","R",673,"RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
