"tourney_name","match_id","surface","name","hand","rank","round","ace","df","svpt","FirstIn","FirstWon","SecondWon","SvGms","bpSaved","bpFaced","winner","diff_ace","diff_df","diff_svpt","diff_1stIn","diff_1stWon","diff_2ndWon","diff_SvGms","diff_bpSaved","diff_bpFaced"
"Australian Open","2015-580:94","Hard","Nick Kyrgios","R",-0.245261812649605,"R64",2.76417941884618,0.40424038477499,1.39581181699046,1.56456536292059,1.79167626873182,2.13062748778831,2.30839926501557,-0.96842961110089,-1.05202401652204,1,-2.00646562893169,-0.679811064691542,0.639131469160083,0.28074758486421,-0.580669086660856,1.29228867048585,0.00138233831264201,-0.729347938256357,-0.696026838135097
"Monte Carlo Masters","2015-410:42","Clay","Marin Cilic","R",-0.481069550733138,"R16",-0.307604733049913,-0.410437222558971,-0.387252981161953,-0.30115907540673,0.0640627478276459,-0.0115145566282022,-0.376954778890568,-0.96842961110089,-1.28348573253024,1,0.124232179746615,0.62637999042868,0.495535328736976,-0.355718117462208,0.0127388105037016,1.61594211224841,1.36436791457767,-0.237742332385945,-0.349419533892064
"Roland Garros","2015-520:32","Clay","Lukas Lacko","R",-0.0204218763373992,"R128",-0.469277583149708,-0.817776026225951,-0.494236869051098,-0.465781819965023,-1.23164739285048,-0.868371374394807,-0.376954778890568,-0.646436154164294,0.568207995535336,0,-0.541610885465357,-1.33290659225165,-0.294243443590115,-0.264794445701291,-1.88616646042288,-0.811458700970787,-1.36160323795238,-0.483545135321151,0.690402378837036
"Acapulco","2015-807:14","Hard","Bernard Tomic","R",-0.305584722391904,"R32",0.0157409671496757,-0.817776026225951,0.290311642135965,0.247583406454245,0.136046644531986,0.274104382627333,0.599537600711665,-0.96842961110089,-0.357638868497452,1,-0.00893643329577934,-0.353263300911486,0.0647469074676536,-0.628489132744958,-0.224624348362122,0.644981786960734,1.36436791457767,-1.71255914999718,-1.21593779449965
"Davis Cup G1 PO: DEN vs ESP","2015-D033:1","Hard","Rafael Nadal","L",-0.497521253390128,"RR",-0.307604733049913,0.40424038477499,-0.101962613457566,-0.575530316337218,-1.4475990829635,-0.15432402625597,-0.621077873791126,-1.29042306803749,0.105284563518942,1,-0.275273659380568,0.62637999042868,1.57250638191028,0.0989002413423766,-2.36089277815453,0.483155066079454,0.00138233831264201,-0.237742332385945,1.03700968308007
"Auckland","2015-301:19","Hard","Diego Sebastian Schwartzman","R",-0.217842308221287,"R16",-0.792623283349297,-0.410437222558971,-0.24460779730976,-0.08166208266234,-0.439824529102737,-0.0115145566282022,-0.13283168399001,-0.96842961110089,-0.589100584505649,0,-0.94111672459254,-0.679811064691542,-0.222445373378561,0.189823913103293,-0.10594276892921,-0.649631980089507,-1.36160323795238,0.00806047054926132,0.170491422472486
"Wimbledon","2015-540:45","Grass","Brydan Klein","R",0.434741897172676,"R128",0.17741381724947,1.62625679577593,-0.208946501346711,-0.08166208266234,-0.367840632398396,-0.868371374394807,-0.13283168399001,0.641537673582094,1.03113142755173,0,0.390569405831404,1.9325710455489,0.567333398948529,0.553518600146961,-0.699350666093768,-0.973285421852067,-1.36160323795238,1.4828772881605,1.90352794368765
"Sao Paulo","2015-533:16","Clay","Martin Klizan","L",-0.327520325934558,"R16",-0.307604733049913,-0.817776026225951,0.39729553002511,0.302457654640343,0.0640627478276459,0.131294912999565,0.111291410910548,1.28552458745529,1.03113142755173,0,-0.807948111550145,-1.0063588284716,0.78272760958319,0.189823913103293,-0.461987507227945,0.321328345198174,0.00138233831264201,0.74546887935488,0.863706030958553
"Canada Masters","2015-421:1","Hard","Thomaz Bellucci","L",-0.354939830362876,"R64",1.14745091784824,-0.817776026225951,1.53845700084266,1.2901941219901,1.43175678521011,1.55938960927724,1.08778379051278,1.60751804439188,1.26259314355993,1,0.390569405831404,-1.98600211981176,0.78272760958319,1.09906063071246,1.55559934313155,-0.487805259208227,0.00138233831264201,1.4828772881605,1.21031333520159
"Davis Cup G1 R1: RUS vs DEN","2015-D024:1","Hard","Frederik Nielsen","R",1.14216511142327,"RR",-0.792623283349297,0.40424038477499,-0.137623909420615,0.247583406454245,-0.223872838989716,-1.01118084402257,-0.621077873791126,0.319544216645497,0.336746279527139,1,0.257400792789009,-0.0267155371314312,-1.15582028612876,0.644442271907878,0.487465128235348,-2.42972590978359,0.00138233831264201,-1.46675634706198,-0.869330490256614
"Davis Cup G2 R1: VEN vs CRC","2015-D036:1","Hard","Julian Saborio","U",5.93509448549322,"RR",0.17741381724947,-0.00309841889199019,-0.137623909420615,-0.685278812709413,-0.0799050455810349,1.13096120039394,-0.621077873791126,-0.96842961110089,-1.51494744853844,0,-1.47379117676212,-0.0267155371314312,-0.294243443590115,-0.537565460984041,-0.224624348362122,0.159501624316894,-2.7245888142174,0.499666076419673,-0.0028122296490307
"Winston-Salem","2015-6242:14","Hard","Daniel Gimeno Traver","R",-0.119132092279343,"R64",0.500759517449059,0.811579188441971,0.18332775424682,-0.465781819965023,-0.0799050455810349,0.4169138522551,-0.376954778890568,0.96353113051869,0.568207995535336,0,0.656906631916192,0.299832226648624,0.854525679794744,-0.0829471021794571,-0.10594276892921,0.483155066079454,0.00138233831264201,0.991271682290086,0.863706030958553
"Dubai","2015-495:14","Hard","Richard Gasquet","R",-0.387843235676857,"R32",-0.307604733049913,-0.410437222558971,0.682585897729497,0.357331902826441,0.423982231349348,0.98815173076617,0.843660695612223,-0.96842961110089,-0.589100584505649,1,-0.408442272422962,-0.679811064691542,0.208343047890761,1.00813695895155,1.31823618426573,-1.29693886361463,0.00138233831264201,-0.729347938256357,-0.869330490256614
"St. Petersburg","2015-568:22","Hard","Denis Istomin","R",-0.195906704678633,"QF",-0.307604733049913,-0.410437222558971,-0.494236869051098,-0.356033323592828,-0.655776219215758,-0.439942965511505,-0.621077873791126,1.60751804439188,1.26259314355993,0,-0.674779498507751,-0.0267155371314312,0.351939188313868,0.28074758486421,-0.343305927795033,-0.325978538326946,0.00138233831264201,1.97448289403091,1.90352794368765
"Indian Wells Masters","2015-404:45","Hard","Feliciano Lopez","L",-0.470101748961811,"R64",2.2791608685468,-0.410437222558971,1.11052144928608,0.906074384687416,0.927869508279731,1.13096120039394,0.843660695612223,0.96353113051869,0.568207995535336,1,2.25492998842492,-0.679811064691542,0.854525679794744,0.371671256625127,0.843509866534083,0.159501624316894,0.00138233831264201,1.4828772881605,0.690402378837036
"Shanghai Masters","2015-5014:18","Hard","Viktor Troicki","R",-0.404294938333848,"R64",-0.145931882950119,0.40424038477499,0.468618121951207,0.357331902826441,0.208030541236327,0.131294912999565,0.355414505811107,-0.324442697227697,-0.126177152489255,1,-0.275273659380568,0.299832226648624,-0.509637654224776,-0.173870773940374,-0.343305927795033,-0.487805259208227,0.00138233831264201,-0.975150741191563,-0.696026838135097
"London","2015-311:9","Grass","Gilles Simon","R",-0.464617848076147,"R32",-0.630950433249503,-1.22511482989293,0.82523108158169,0.796325888315221,0.927869508279731,1.13096120039394,0.843660695612223,0.319544216645497,-0.126177152489255,1,-0.275273659380568,-1.0063588284716,-1.58660870739808,-0.810336476266792,0.131420389936613,-0.487805259208227,0.00138233831264201,-0.975150741191563,-1.21593779449965
"Miami Masters","2015-403:17","Hard","Carlos Berlocq","R",-0.163003299364652,"R128",-0.630950433249503,0.811579188441971,0.539940713877304,0.631703143756928,0.423982231349348,-0.439942965511505,0.111291410910548,0.641537673582094,0.799669711543533,1,-0.408442272422962,0.62637999042868,1.14171796064096,0.735365943668795,1.08087302539991,0.483155066079454,-1.36160323795238,0.499666076419673,-0.0028122296490307
"Washington","2015-418:40","Hard","Kei Nishikori","R",-0.508489055161455,"R16",-0.469277583149708,-0.817776026225951,-1.10047890042292,-0.904775805453804,-0.439824529102737,-0.72556190476704,-0.621077873791126,-1.29042306803749,-1.51494744853844,1,0.124232179746615,-0.679811064691542,-0.581435724436329,-0.719412804505875,0.250101969369525,0.159501624316894,0.00138233831264201,-0.975150741191563,-1.04263414237813
"Beijing","2015-747:27","Hard","Jack Sock","R",-0.371391533019867,"QF",-0.307604733049913,-1.22511482989293,-0.0306400215314697,-0.356033323592828,-0.295856735694056,0.4169138522551,0.355414505811107,0.319544216645497,0.336746279527139,0,0.124232179746615,-1.0063588284716,-0.0788492329554537,-0.810336476266792,-0.936713824959591,0.644981786960734,0.00138233831264201,0.253863273484467,0.343795074594003
"Barcelona","2015-425:18","Clay","Joao Sousa","R",-0.228810109992614,"R32",-0.469277583149708,-1.22511482989293,-0.387252981161953,-0.30115907540673,-0.367840632398396,-0.439942965511505,-0.13283168399001,-0.646436154164294,-0.357638868497452,0,-0.142105046338174,-0.0267155371314312,-0.79682993507099,-1.53772585035413,-1.29275856325833,0.159501624316894,-1.36160323795238,0.253863273484467,0.517098726715519
"Monte Carlo Masters","2015-410:53","Clay","Rafael Nadal","L",-0.508489055161455,"SF",-0.792623283349297,-0.00309841889199019,-0.494236869051098,-0.30115907540673,-0.727760115920098,-0.72556190476704,-0.865200968691684,0.641537673582094,0.799669711543533,0,0.124232179746615,0.952927754208735,0.639131469160083,0.00797656958145975,-0.699350666093768,0.483155066079454,0.00138233831264201,0.991271682290086,1.21031333520159
"St. Petersburg","2015-568:1","Hard","Simone Bolelli","R",-0.190422803792969,"R32",-0.307604733049913,-0.00309841889199019,0.646924601766449,0.960948632873514,0.495966128053688,0.4169138522551,0.111291410910548,2.57349841520167,1.72551657557632,1,-0.275273659380568,-1.33290659225165,-0.0788492329554537,0.644442271907878,0.606146707668259,0.159501624316894,0.00138233831264201,0.499666076419673,-0.176115881770547
"Washington","2015-418:35","Hard","Jack Sock","R",-0.333004226820222,"R16",0.662432367548854,0.811579188441971,0.82523108158169,0.960948632873514,1.35977288850577,1.13096120039394,1.08778379051278,0.319544216645497,-0.126177152489255,1,0.923243858000981,-0.353263300911486,0.208343047890761,-0.0829471021794571,-0.10594276892921,0.806808507842014,0.00138233831264201,0.74546887935488,0.343795074594003
"Madrid Masters","2015-1536:39","Clay","Marcel Granollers","R",-0.195906704678633,"R32",-0.145931882950119,-0.00309841889199019,1.85940866451009,2.00355934840937,1.9356440621405,0.98815173076617,1.08778379051278,1.60751804439188,1.03113142755173,1,0.124232179746615,-1.33290659225165,-0.868628005282544,-1.71957319387596,-0.936713824959591,0.968635228723294,0.00138233831264201,-1.22095354412677,-1.04263414237813
"Bucharest","2015-773:18","Clay","Lukas Rosol","R",-0.354939830362876,"R16",-0.954296133449092,-0.817776026225951,0.932214969470835,0.686577391943026,0.280014437940667,0.98815173076617,0.599537600711665,3.21748532907487,2.65136343960911,1,-0.408442272422962,-0.0267155371314312,1.0699198904294,0.0989002413423766,0.368783548802436,1.45411539136713,1.36436791457767,2.22028569696612,1.3836169873231
"Wimbledon","2015-540:32","Grass","Milos Raonic","R",-0.492037352504465,"R128",2.92585226894598,0.40424038477499,1.25316663313827,1.61943961110668,2.07961185554918,0.274104382627333,1.5760299803139,-0.646436154164294,-0.820562300513846,1,1.58908692321295,0.952927754208735,-0.00705116274390005,0.735365943668795,1.43691776369864,-1.45876558449591,0.00138233831264201,-0.975150741191563,-1.04263414237813
"Davis Cup WG PO: UZB vs USA","2015-D077:2","Clay","Jack Sock","R",-0.37687543390553,"RR",1.30912376794803,1.21891799210895,0.575602009840352,0.302457654640343,0.280014437940667,0.702532791510635,0.599537600711665,-0.324442697227697,-0.357638868497452,1,0.390569405831404,1.27947551798879,-0.150647303167007,-0.810336476266792,-1.29275856325833,0.483155066079454,-1.36160323795238,-0.729347938256357,-0.522723186013581
"Wimbledon","2015-540:87","Grass","Borna Coric","R",-0.316552524163231,"R64",0.824105217648649,2.84827320677687,3.07189272725374,2.22305634115376,1.43175678521011,2.55905589667161,2.55252235991613,1.60751804439188,2.88282515561731,0,-0.408442272422962,1.9325710455489,2.50588129466048,0.462594928386044,-0.580669086660856,1.45411539136713,0.00138233831264201,0.991271682290086,1.55692063944462
"Roland Garros","2015-520:95","Clay","Damir Dzumhur","R",-0.0533252816513805,"R64",-0.792623283349297,-0.00309841889199019,1.00353756139693,1.12557137743181,0.85588561157539,1.13096120039394,1.33190688541334,-0.646436154164294,-0.357638868497452,1,0.124232179746615,0.299832226648624,-1.01222414570565,1.2809079742343,1.43691776369864,-1.29693886361463,-1.36160323795238,-2.4499675588028,-2.42906335935026
"Davis Cup WG F: BEL vs GBR","2015-D015:3","Clay","Andy Murray","R",-0.524940757818446,"RR",-0.145931882950119,-0.410437222558971,0.18332775424682,-0.246284827220633,-0.583792322511418,1.27377067002171,0.599537600711665,-0.646436154164294,0.105284563518942,1,-0.408442272422962,-0.353263300911486,-0.79682993507099,-1.08310749154954,-1.88616646042288,0.968635228723294,0.00138233831264201,-1.71255914999718,-0.869330490256614
"Tour Finals","2015-605:10","Hard","Tomas Berdych","R",-0.503005154275792,"RR",0.500759517449059,-0.410437222558971,-0.743865940792436,-0.740153060895511,-0.727760115920098,-1.29679978327811,-0.621077873791126,1.28552458745529,1.26259314355993,0,1.32274969712816,0.62637999042868,-0.653233794647883,-1.08310749154954,-0.699350666093768,-0.811458700970787,-1.36160323795238,1.97448289403091,1.73022429156614
"Brisbane","2015-339:3","Hard","Gilles Simon","R",-0.420746640990839,"R32",-0.792623283349297,-0.817776026225951,-0.850849828681581,-0.630404564523316,-0.94371180603312,-1.58241872253364,-1.10932406359224,1.92951150132848,1.95697829158452,0,-0.275273659380568,0.299832226648624,0.78272760958319,0.917213287190628,0.250101969369525,-0.973285421852067,0.00138233831264201,1.97448289403091,2.07683159580917
"Challenger Tour Finals","2015-6406:10","Clay","Marco Cecchinato","R",-0.047841380765717,"RR",0.500759517449059,0.40424038477499,0.718247193692545,1.01582288105961,-0.151888942285375,-1.15399031365034,0.599537600711665,-1.29042306803749,0.799669711543533,0,0.257400792789009,0.62637999042868,1.35711217127562,1.8264500047998,-1.64880330155706,-1.94424574713975,0.00138233831264201,-0.729347938256357,1.3836169873231
"Istanbul","2015-7163:10","Clay","Andreas Haider Maurer","R",-0.278165217963586,"R32",-0.307604733049913,0.40424038477499,-0.387252981161953,-0.520656068151121,-0.799744012624439,-0.15432402625597,-0.376954778890568,-0.96842961110089,-0.357638868497452,0,-0.541610885465357,0.62637999042868,-0.222445373378561,-0.264794445701291,-0.699350666093768,-0.325978538326946,1.36436791457767,-1.22095354412677,-0.349419533892064
"Davis Cup WG R1: KAZ vs ITA","2015-D004:3","Hard","Mikhail Kukushkin","R",-0.217842308221287,"RR",-0.630950433249503,0.40424038477499,0.753908489655594,0.521954647384733,-0.00792114887669447,-0.297133495883737,0.599537600711665,1.92951150132848,2.41990172360091,1,0.124232179746615,0.952927754208735,1.42891024148717,0.462594928386044,0.131420389936613,0.159501624316894,0.00138233831264201,0.499666076419673,0.690402378837036
"Davis Cup WG R1: GBR vs USA","2015-D002:2","Hard","James Ward","R",0.0728044387188812,"RR",-0.307604733049913,-0.410437222558971,-1.5284144519795,-1.014524301826,-0.439824529102737,-1.43960925290588,-1.59757025339336,1.60751804439188,-0.126177152489255,1,0.923243858000981,-0.0267155371314312,-1.58660870739808,0.0989002413423766,1.91164408143029,-0.00232509656438621,1.36436791457767,0.253863273484467,-1.38924144662116
"Doha","2015-451:5","Hard","Thiemo De Bakker","R",0.237321465288788,"R32",0.985778067748443,-0.817776026225951,1.36015052102742,0.796325888315221,0.85588561157539,1.13096120039394,0.843660695612223,0.96353113051869,1.26259314355993,0,1.05641247104338,-0.353263300911486,2.21868901381426,1.8264500047998,1.91164408143029,-0.811458700970787,1.36436791457767,1.4828772881605,1.55692063944462
"Vienna","2015-337:28","Hard","Kevin Anderson","R",-0.475585649847474,"QF",2.60250656874639,0.811579188441971,0.896553673507787,0.741451640129123,1.21580509509709,0.845342261138403,1.08778379051278,-0.00244924029109999,-0.357638868497452,0,0.923243858000981,1.27947551798879,-0.366041513801668,-0.446641789223125,-0.461987507227945,0.321328345198174,0.00138233831264201,0.00806047054926132,-0.0028122296490307
"Shenzhen","2015-6967:7","Hard","Adrian Mannarino","L",-0.322036425048895,"R32",-0.469277583149708,-1.22511482989293,-1.24312408427511,-1.12427279819819,-1.0876795994418,-0.439942965511505,-1.10932406359224,-0.646436154164294,-1.05202401652204,1,-0.275273659380568,-1.65945435603171,-1.8738009882443,-0.901260148027709,-0.224624348362122,0.159501624316894,1.36436791457767,-1.71255914999718,-1.90915240298571
"Davis Cup WG SF: GBR vs AUS","2015-D013:3","Hard","Bernard Tomic","R",-0.409778839219512,"RR",0.500759517449059,-0.410437222558971,-0.743865940792436,-0.410907571778925,-0.799744012624439,-1.15399031365034,-1.10932406359224,-1.29042306803749,-0.820562300513846,0,-0.541610885465357,0.952927754208735,1.50070831169873,0.917213287190628,-1.29275856325833,-0.487805259208227,-1.36160323795238,0.991271682290086,1.90352794368765
"Davis Cup G2 R1: INA vs IRI","2015-D045:4","Hard","Aditya Hari Sasongko","U",-0.190422803792969,"RR",-0.954296133449092,-0.817776026225951,-0.0663013174945181,0.247583406454245,0.711917818166709,1.13096120039394,-0.13283168399001,-0.00244924029109999,-1.28348573253024,1,-3.33815175935564,0.62637999042868,-1.22761835634031,-1.53772585035413,-1.41144014269124,1.29228867048585,1.36436791457767,-0.483545135321151,-0.349419533892064
"Wimbledon","2015-540:108","Grass","Andreas Seppi","R",-0.387843235676857,"R32",-0.469277583149708,-0.410437222558971,0.39729553002511,0.412206151012538,-0.295856735694056,-0.0115145566282022,0.599537600711665,0.319544216645497,1.26259314355993,0,-0.807948111550145,-0.353263300911486,-0.222445373378561,-0.355718117462208,-1.29275856325833,-0.325978538326946,0.00138233831264201,-0.483545135321151,0.343795074594003
"Brisbane","2015-339:15","Hard","Jeremy Chardy","R",-0.365907632134203,"R16",0.339086667349265,1.21891799210895,1.6454408887318,1.61943961110668,1.79167626873182,0.559723321882868,0.599537600711665,2.57349841520167,1.49405485956812,0,-0.142105046338174,0.952927754208735,1.35711217127562,1.2809079742343,1.67428092256446,-0.487805259208227,-1.36160323795238,1.7286800910957,1.03700968308007
"Shenzhen","2015-6967:21","Hard","Jiri Vesely","L",-0.316552524163231,"QF",-0.954296133449092,-0.817776026225951,-0.565559460977195,-0.630404564523316,-0.94371180603312,-0.439942965511505,-1.10932406359224,-0.00244924029109999,0.105284563518942,0,-0.275273659380568,-0.353263300911486,0.351939188313868,0.917213287190628,0.368783548802436,-1.45876558449591,-1.36160323795238,0.00806047054926132,0.517098726715519
"Stockholm","2015-429:18","Hard","Gilles Simon","R",-0.45365004630482,"R16",-0.792623283349297,-0.00309841889199019,-0.708204644829388,-0.520656068151121,-0.583792322511418,-0.582752435139272,-0.865200968691684,-0.646436154164294,-0.820562300513846,1,-0.275273659380568,0.62637999042868,0.423737258525422,0.28074758486421,0.368783548802436,1.13046194960457,0.00138233831264201,0.00806047054926132,-0.522723186013581
"US Open","2015-560:24","Hard","Illya Marchenko","R",0.122159546689853,"R128",-0.307604733049913,-0.00309841889199019,0.218989050209869,0.0829606618959527,-0.00792114887669447,-0.15432402625597,-0.13283168399001,0.641537673582094,0.568207995535336,1,0.257400792789009,0.299832226648624,1.57250638191028,1.18998430247338,1.43691776369864,0.321328345198174,0.00138233831264201,1.4828772881605,0.863706030958553
"Wimbledon","2015-540:16","Grass","Simone Bolelli","R",-0.234294010878278,"R128",0.824105217648649,0.40424038477499,2.60829587973411,2.99129581575912,2.58349913247956,1.41658013964947,2.79664545481669,0.96353113051869,1.26259314355993,0,-0.275273659380568,-0.0267155371314312,1.0699198904294,1.91737367656071,1.19955460483282,-1.94424574713975,1.36436791457767,0.991271682290086,1.3836169873231
"Paris Masters","2015-352:8","Hard","Lukas Rosol","R",-0.173971101135979,"R64",-0.145931882950119,0.40424038477499,-0.280269093272808,-0.465781819965023,-0.511808425807077,0.131294912999565,0.111291410910548,-0.646436154164294,-0.126177152489255,1,-0.00893643329577934,0.299832226648624,-0.79682993507099,0.0989002413423766,0.131420389936613,0.159501624316894,1.36436791457767,-0.483545135321151,-0.522723186013581
"Kitzbuhel","2015-319:14","Clay","Diego Sebastian Schwartzman","R",-0.163003299364652,"R16",-0.307604733049913,-0.00309841889199019,-0.636882052903291,-0.959650053639901,-1.59156687637218,-0.582752435139272,-1.10932406359224,1.60751804439188,2.18844000759271,0,0.124232179746615,-0.353263300911486,1.14171796064096,0.735365943668795,-0.343305927795033,0.159501624316894,0.00138233831264201,1.97448289403091,2.07683159580917
"Miami Masters","2015-403:79","Hard","Juan Monaco","R",-0.28364911884925,"R32",-0.792623283349297,-0.410437222558971,-0.494236869051098,0.13783491008205,0.0640627478276459,-1.29679978327811,-0.376954778890568,-0.324442697227697,-0.357638868497452,1,-0.00893643329577934,-0.353263300911486,-0.437839584013222,1.00813695895155,1.08087302539991,-0.973285421852067,0.00138233831264201,-0.729347938256357,-0.869330490256614
"Roland Garros","2015-520:93","Clay","Diego Sebastian Schwartzman","R",-0.195906704678633,"R64",-0.469277583149708,0.811579188441971,2.35866680799277,2.44255333389815,2.00762795884484,1.13096120039394,2.55252235991613,2.25150495826508,2.41990172360091,0,-2.27280285501648,-1.33290659225165,0.926323750006298,0.28074758486421,-0.936713824959591,0.321328345198174,-1.36160323795238,1.7286800910957,1.55692063944462
"US Open","2015-560:77","Hard","Marin Cilic","R",-0.486553451618801,"R64",1.95581516834721,0.40424038477499,0.468618121951207,0.0829606618959527,0.208030541236327,1.13096120039394,0.599537600711665,-0.00244924029109999,-0.357638868497452,1,2.12176137538253,0.952927754208735,1.21351603085251,0.189823913103293,0.606146707668259,2.10142227489226,1.36436791457767,0.253863273484467,-0.522723186013581
"Davis Cup G2 PO: PER vs BOL","2015-D071:1","Clay","Federico Zeballos","U",2.23894528855598,"RR",-0.145931882950119,2.44093440310989,-0.137623909420615,-1.0693985500121,-0.871727909328779,0.702532791510635,-0.621077873791126,0.641537673582094,0.568207995535336,1,0.124232179746615,0.62637999042868,0.280141118102315,-1.44680217859321,-0.699350666093768,1.93959555401098,-1.36160323795238,-0.483545135321151,-0.869330490256614
"Madrid Masters","2015-1536:49","Clay","John Isner","R",-0.437198343647829,"QF",3.57254366934516,-1.22511482989293,0.860892377544739,1.72918810747888,2.00762795884484,-0.439942965511505,1.08778379051278,-0.00244924029109999,-0.589100584505649,0,2.38809860146732,-0.353263300911486,0.926323750006298,2.73568672240897,2.38637039916193,-2.59155263066487,1.36436791457767,0.991271682290086,0.517098726715519
"Indian Wells Masters","2015-404:68","Hard","Bernard Tomic","R",-0.343972028591549,"R32",-0.630950433249503,-0.817776026225951,0.218989050209869,0.412206151012538,0.208030541236327,-0.15432402625597,-0.376954778890568,2.25150495826508,1.49405485956812,1,0.124232179746615,-1.98600211981176,1.71610252233339,1.64460266127796,0.962191445966994,1.13046194960457,0.00138233831264201,1.7286800910957,0.863706030958553
"Davis Cup G2 R1: MEX vs BOL","2015-D038:3","Hard","Hugo Dellien","U",0.829582760940452,"RR",-0.307604733049913,-0.410437222558971,-0.101962613457566,-0.08166208266234,-0.295856735694056,-0.72556190476704,-0.376954778890568,-1.29042306803749,-0.820562300513846,0,-0.674779498507751,0.952927754208735,0.710929539371637,-0.264794445701291,-0.818032245526679,0.483155066079454,0.00138233831264201,-1.95836195293239,-1.21593779449965
"Indian Wells Masters","2015-404:39","Hard","Bernard Tomic","R",-0.343972028591549,"R64",0.339086667349265,-0.817776026225951,-0.957833716570726,-0.465781819965023,-0.223872838989716,-1.01118084402257,-0.621077873791126,-0.324442697227697,-0.820562300513846,1,0.390569405831404,-0.679811064691542,-0.940426075494098,0.28074758486421,0.724828287101171,-0.649631980089507,1.36436791457767,0.253863273484467,-0.176115881770547
"Wimbledon","2015-540:92","Grass","Blaz Kavcic","R",0.050868835176227,"R64",-0.630950433249503,2.44093440310989,1.07486015332303,1.12557137743181,0.351998334645007,-0.582752435139272,0.843660695612223,-0.00244924029109999,1.72551657557632,0,-0.541610885465357,2.58566657310901,0.423737258525422,0.917213287190628,-0.224624348362122,-2.26789918890231,-1.36160323795238,0.499666076419673,1.55692063944462
"Canada Masters","2015-421:4","Hard","Lukas Rosol","R",-0.190422803792969,"R64",-0.307604733049913,1.21891799210895,0.290311642135965,0.302457654640343,0.351998334645007,0.559723321882868,-0.13283168399001,-0.646436154164294,-0.820562300513846,1,-2.00646562893169,-0.353263300911486,0.639131469160083,0.371671256625127,-0.343305927795033,1.29228867048585,0.00138233831264201,-0.975150741191563,-0.696026838135097
"Roland Garros","2015-520:80","Clay","David Ferrer","R",-0.492037352504465,"R64",-1.11596898354889,0.811579188441971,-0.45857557308805,-0.520656068151121,-0.151888942285375,0.274104382627333,-0.13283168399001,-0.646436154164294,-1.05202401652204,1,-0.142105046338174,-0.0267155371314312,-0.725031864859437,-0.901260148027709,0.606146707668259,1.13046194960457,0.00138233831264201,-0.237742332385945,-1.21593779449965
"Wimbledon","2015-540:71","Grass","Denis Kudla","R",0.0399010334048999,"R64",0.339086667349265,1.21891799210895,1.57411829680571,1.2901941219901,1.35977288850577,1.70219907890501,1.82015307521446,0.96353113051869,1.03113142755173,1,-0.674779498507751,-0.679811064691542,-0.581435724436329,0.00797656958145975,-0.10594276892921,0.321328345198174,0.00138233831264201,0.74546887935488,0.343795074594003
"Shanghai Masters","2015-5014:42","Hard","Bernard Tomic","R",-0.426230541876502,"R16",1.95581516834721,-1.22511482989293,0.860892377544739,0.906074384687416,1.14382119839275,0.845342261138403,0.843660695612223,-0.646436154164294,-1.05202401652204,1,0.523738018873798,-0.679811064691542,-0.509637654224776,-0.446641789223125,0.368783548802436,-0.649631980089507,1.36436791457767,-1.22095354412677,-1.21593779449965
"Buenos Aires","2015-506:16","Clay","Facundo Bagnis","L",0.166030753775162,"R16",-1.11596898354889,0.811579188441971,-1.35010797216426,-1.39864403912868,-1.66355077307652,-1.29679978327811,-1.3534471584928,-0.00244924029109999,0.336746279527139,0,-0.00893643329577934,1.60602328176885,-1.44301256697497,-1.90142053739779,-2.00484803985579,-0.811458700970787,-1.36160323795238,0.253863273484467,0.863706030958553
"Madrid Masters","2015-1536:42","Clay","Jo Wilfried Tsonga","R",-0.459133947190484,"R16",-0.630950433249503,-0.410437222558971,-0.922172420607678,-0.740153060895511,-0.94371180603312,-1.01118084402257,-0.621077873791126,-0.96842961110089,-0.357638868497452,0,-0.00893643329577934,0.299832226648624,-0.437839584013222,0.644442271907878,-0.10594276892921,-1.62059230537719,0.00138233831264201,-0.483545135321151,0.170491422472486
"Winston-Salem","2015-6242:21","Hard","Jo Wilfried Tsonga","R",-0.431714442762166,"R32",0.824105217648649,1.62625679577593,0.6112633058034,0.467080399198636,1.07183730168841,-0.297133495883737,0.355414505811107,0.319544216645497,-0.126177152489255,1,0.523738018873798,1.60602328176885,-0.00705116274390005,-1.26495483507138,0.131420389936613,0.483155066079454,-1.36160323795238,-0.975150741191563,-1.21593779449965
"Monte Carlo Masters","2015-410:18","Clay","Edouard Roger Vasselin","R",0.193450258203479,"R64",-1.11596898354889,-0.817776026225951,-0.280269093272808,0.0280864137098551,-0.655776219215758,-1.15399031365034,-0.376954778890568,1.60751804439188,2.18844000759271,0,-0.541610885465357,-1.65945435603171,-0.00705116274390005,0.735365943668795,-0.461987507227945,-0.811458700970787,0.00138233831264201,0.499666076419673,1.03700968308007
"Atlanta","2015-6116:12","Hard","Yen Hsun Lu","R",-0.119132092279343,"R32",-0.307604733049913,-0.00309841889199019,-0.779527236755485,-1.0693985500121,-1.0876795994418,0.845342261138403,-0.865200968691684,-1.29042306803749,-1.28348573253024,1,-0.00893643329577934,-0.353263300911486,-0.868628005282544,-0.355718117462208,0.0127388105037016,0.644981786960734,-1.36160323795238,-0.237742332385945,-0.696026838135097
