"name","player","winner","player_rank","opponent_rank"
"Mohammedia","Marco Cecchinato",1,82,207
"Mohammedia","Marco Cecchinato",1,82,287
"Rome 2","Marco Cecchinato",0,89,98
"Rome 2","Marco Cecchinato",1,89,103
"Rome 2","Marco Cecchinato",1,89,192
"Rome 2","Marco Cecchinato",1,89,155
"Szczecin","Marco Cecchinato",0,95,407
"Szczecin","Marco Cecchinato",1,95,168
"Szczecin","Marco Cecchinato",1,95,293
"Szczecin","Marco Cecchinato",1,95,1374
"Genova","Marco Cecchinato",0,0,NA
"Genova","Marco Cecchinato",1,0,NA
"Genova","Marco Cecchinato",1,0,NA
"Genova","Marco Cecchinato",1,0,NA
"Genova","Marco Cecchinato",1,0,NA
"US Open","Marco Cecchinato",0,106,581
"Winston-Salem","Marco Cecchinato",0,102,58
"Winston-Salem","Marco Cecchinato",1,102,568
"Winston-Salem","Marco Cecchinato",1,102,1424
"Winston-Salem","Marco Cecchinato",1,102,1500
"ATP World Tour Masters 1000 Cincinnati","Marco Cecchinato",0,101,42
"Hamburg","Marco Cecchinato",0,99,328
"San Benedetto","Marco Cecchinato",0,107,66
"San Benedetto","Marco Cecchinato",1,107,193
"San Benedetto","Marco Cecchinato",1,107,206
"San Benedetto","Marco Cecchinato",1,107,147
"Todi","Marco Cecchinato",0,0,NA
"Todi","Marco Cecchinato",1,0,NA
"Todi","Marco Cecchinato",1,0,NA
"Todi","Marco Cecchinato",1,0,NA
"Padova","Marco Cecchinato",0,117,255
"Padova","Marco Cecchinato",1,117,278
"Padova","Marco Cecchinato",1,117,356
"Milan","Marco Cecchinato",0,123,472
"Milan","Marco Cecchinato",1,123,404
"Milan","Marco Cecchinato",1,123,250
"Milan","Marco Cecchinato",1,123,274
"Perugia","Marco Cecchinato",0,126,66
"Perugia","Marco Cecchinato",1,126,204
"Perugia","Marco Cecchinato",1,126,269
"Perugia","Marco Cecchinato",1,126,252
"Caltanissetta","Marco Cecchinato",0,131,144
"Caltanissetta","Marco Cecchinato",1,131,168
"Caltanissetta","Marco Cecchinato",1,131,449
"Caltanissetta","Marco Cecchinato",1,131,234
"Prostejov","Marco Cecchinato",0,0,NA
"Prostejov","Marco Cecchinato",1,0,NA
"Roland Garros","Marco Cecchinato",0,122,145
"Roland Garros","Marco Cecchinato",1,122,211
"Roland Garros","Marco Cecchinato",1,122,254
"ATP World Tour Masters 1000 Rome","Marco Cecchinato",0,126,75
"Rome","Marco Cecchinato",0,124,209
"Rome","Marco Cecchinato",1,124,193
"Rome","Marco Cecchinato",1,124,266
"Rome","Marco Cecchinato",1,124,182
"Turin","Marco Cecchinato",1,NA,123
"Turin","Marco Cecchinato",1,150,286
"Turin","Marco Cecchinato",1,NA,242
"Turin","Marco Cecchinato",1,150,378
"Turin","Marco Cecchinato",1,150,264
"Vercelli","Marco Cecchinato",0,150,238
"Vercelli","Marco Cecchinato",1,150,413
"Vercelli","Marco Cecchinato",1,150,415
"Vercelli","Marco Cecchinato",1,150,338
"Napoli","Marco Cecchinato",0,162,355
"Napoli","Marco Cecchinato",1,162,389
"Napoli","Marco Cecchinato",1,162,159
"Napoli","Marco Cecchinato",1,162,227
"ATP World Tour Masters 1000 Miami","Marco Cecchinato",0,155,84
"Irving","Marco Cecchinato",0,0,NA
"Irving","Marco Cecchinato",1,0,NA
"Irving","Marco Cecchinato",1,0,NA
"ATP World Tour Masters 1000 Indian Wells","Marco Cecchinato",0,152,366
"Buenos Aires","Marco Cecchinato",0,150,128
"Buenos Aires","Marco Cecchinato",1,150,607
"Buenos Aires","Marco Cecchinato",1,150,228
"Buenos Aires","Marco Cecchinato",1,150,2122
"Rio de Janeiro","Marco Cecchinato",0,156,77
"Rio de Janeiro","Marco Cecchinato",1,156,218
"Rio de Janeiro","Marco Cecchinato",1,156,723
"Sao Paulo","Marco Cecchinato",0,157,172
"Sao Paulo","Marco Cecchinato",1,157,405
"Australian Open","Marco Cecchinato",0,159,191
"Australian Open","Marco Cecchinato",1,159,175
"Doha","Marco Cecchinato",0,157,99
"Doha","Marco Cecchinato",1,157,1623
"Basel","Mikhail Kukushkin",0,64,3
"Moscow","Mikhail Kukushkin",0,61,84
"Moscow","Mikhail Kukushkin",1,61,179
"Kuala Lumpur","Mikhail Kukushkin",0,48,8
"Kuala Lumpur","Mikhail Kukushkin",1,48,107
"Kuala Lumpur","Mikhail Kukushkin",1,48,218
"St. Petersburg","Mikhail Kukushkin",0,48,62
"US Open","Mikhail Kukushkin",0,56,9
"US Open","Mikhail Kukushkin",1,56,17
"US Open","Mikhail Kukushkin",1,56,97
"Winston-Salem","Mikhail Kukushkin",0,55,15
"Winston-Salem","Mikhail Kukushkin",1,55,64
"ATP World Tour Masters 1000 Cincinnati","Mikhail Kukushkin",0,54,100
"Astana","Mikhail Kukushkin",1,57,177
"Astana","Mikhail Kukushkin",1,57,391
"Astana","Mikhail Kukushkin",1,57,333
"Astana","Mikhail Kukushkin",1,57,858
"Astana","Mikhail Kukushkin",1,57,1325
"AUS vs. KAZ WG QF","Mikhail Kukushkin",0,63,68
"AUS vs. KAZ WG QF","Mikhail Kukushkin",1,63,69
"Wimbledon","Mikhail Kukushkin",0,59,3
"Nottingham","Mikhail Kukushkin",0,58,76
"Halle","Mikhail Kukushkin",0,59,16
"Halle","Mikhail Kukushkin",1,59,46
"Stuttgart","Mikhail Kukushkin",0,59,NA
"Roland Garros","Mikhail Kukushkin",0,58,91
"Nice","Mikhail Kukushkin",0,57,30
"ATP World Tour Masters 1000 Rome","Mikhail Kukushkin",0,56,212
"Istanbul","Mikhail Kukushkin",0,56,62
"Istanbul","Mikhail Kukushkin",1,56,121
"Barcelona","Mikhail Kukushkin",0,54,20
"Barcelona","Mikhail Kukushkin",1,54,77
"ATP World Tour Masters 1000 Monte Carlo","Mikhail Kukushkin",0,53,25
"Casablanca","Mikhail Kukushkin",0,53,95
"Casablanca","Mikhail Kukushkin",1,53,67
"ATP World Tour Masters 1000 Miami","Mikhail Kukushkin",0,57,14
"ATP World Tour Masters 1000 Miami","Mikhail Kukushkin",1,57,43
"ATP World Tour Masters 1000 Indian Wells","Mikhail Kukushkin",0,54,62
"KAZ vs. ITA WG 1st RD","Mikhail Kukushkin",1,58,35
"KAZ vs. ITA WG 1st RD","Mikhail Kukushkin",1,58,49
"Delray Beach","Mikhail Kukushkin",0,57,42
"Memphis","Mikhail Kukushkin",0,58,156
"Dallas","Mikhail Kukushkin",0,54,179
"Australian Open","Mikhail Kukushkin",0,51,75
"Sydney","Mikhail Kukushkin",0,66,92
"Sydney","Mikhail Kukushkin",1,66,28
"Sydney","Mikhail Kukushkin",1,66,338
"Sydney","Mikhail Kukushkin",1,66,29
"Sydney","Mikhail Kukushkin",1,66,48
"Sydney","Mikhail Kukushkin",1,66,201
"Sydney","Mikhail Kukushkin",1,66,122
"Sydney","Mikhail Kukushkin",1,66,486
"Brisbane","Mikhail Kukushkin",0,69,8
"Brisbane","Mikhail Kukushkin",1,69,201
"ATP World Tour Masters 1000 Paris","Daniel Gimeno Traver",0,93,87
"Valencia","Daniel Gimeno Traver",0,91,347
"Moscow","Daniel Gimeno Traver",0,95,70
"Moscow","Daniel Gimeno Traver",1,95,45
"Casablanca 2","Daniel Gimeno Traver",0,87,146
"Rome 2","Daniel Gimeno Traver",0,90,146
"Rome 2","Daniel Gimeno Traver",1,90,222
"St. Petersburg","Daniel Gimeno Traver",0,78,61
"Banja Luka","Daniel Gimeno Traver",0,78,412
"Banja Luka","Daniel Gimeno Traver",1,78,235
"Seville","Daniel Gimeno Traver",0,0,NA
"US Open","Daniel Gimeno Traver",0,76,20
"Winston-Salem","Daniel Gimeno Traver",0,76,75
"Kitzbühel","Daniel Gimeno Traver",0,70,130
"Hamburg","Daniel Gimeno Traver",0,69,67
"Bastad","Daniel Gimeno Traver",0,69,67
"San Benedetto","Daniel Gimeno Traver",0,62,391
"Wimbledon","Daniel Gimeno Traver",0,63,8
"Nottingham","Daniel Gimeno Traver",0,62,85
"s-Hertogenbosch","Daniel Gimeno Traver",0,64,42
"Roland Garros","Daniel Gimeno Traver",0,66,8
"Roland Garros","Daniel Gimeno Traver",1,66,78
"ATP World Tour Masters 1000 Rome","Daniel Gimeno Traver",0,64,87
"ATP World Tour Masters 1000 Madrid","Daniel Gimeno Traver",0,66,35
"ATP World Tour Masters 1000 Madrid","Daniel Gimeno Traver",1,66,84
"ATP World Tour Masters 1000 Madrid","Daniel Gimeno Traver",1,66,371
"Istanbul","Daniel Gimeno Traver",0,62,2
"Istanbul","Daniel Gimeno Traver",1,62,56
"Istanbul","Daniel Gimeno Traver",1,62,422
"Bucharest","Daniel Gimeno Traver",0,68,46
"Bucharest","Daniel Gimeno Traver",1,68,13
"Bucharest","Daniel Gimeno Traver",1,68,289
"Bucharest","Daniel Gimeno Traver",1,68,34
"Casablanca","Daniel Gimeno Traver",0,95,41
"Casablanca","Daniel Gimeno Traver",1,95,49
"Casablanca","Daniel Gimeno Traver",1,95,313
"Casablanca","Daniel Gimeno Traver",1,95,53
"Casablanca","Daniel Gimeno Traver",1,95,89
"ATP World Tour Masters 1000 Miami","Daniel Gimeno Traver",0,90,195
"ATP World Tour Masters 1000 Indian Wells","Daniel Gimeno Traver",0,NA,15
"ATP World Tour Masters 1000 Indian Wells","Daniel Gimeno Traver",1,94,69
"ATP World Tour Masters 1000 Indian Wells","Daniel Gimeno Traver",0,94,256
"ATP World Tour Masters 1000 Indian Wells","Daniel Gimeno Traver",1,94,280
"Rio de Janeiro","Daniel Gimeno Traver",0,99,9
"Rio de Janeiro","Daniel Gimeno Traver",1,99,240
"Rio de Janeiro","Daniel Gimeno Traver",1,99,354
"Sao Paulo","Daniel Gimeno Traver",0,98,149
"Sao Paulo","Daniel Gimeno Traver",1,98,467
"Sao Paulo","Daniel Gimeno Traver",1,98,653
"Quito","Daniel Gimeno Traver",0,89,38
"Quito","Daniel Gimeno Traver",1,89,160
"Bucaramanga","Daniel Gimeno Traver",1,0,NA
"Bucaramanga","Daniel Gimeno Traver",1,0,NA
"Bucaramanga","Daniel Gimeno Traver",1,0,NA
"Bucaramanga","Daniel Gimeno Traver",1,0,NA
"Bucaramanga","Daniel Gimeno Traver",1,0,NA
"Casablanca","Daniel Gimeno Traver",0,108,339
"Mouilleron Le Captif","Marcel Granollers",0,83,20
"Mouilleron Le Captif","Marcel Granollers",1,83,246
"Mouilleron Le Captif","Marcel Granollers",1,83,444
"ATP World Tour Masters 1000 Paris","Marcel Granollers",0,88,49
"ATP World Tour Masters 1000 Paris","Marcel Granollers",1,88,148
"ATP World Tour Masters 1000 Paris","Marcel Granollers",1,88,202
"Valencia","Marcel Granollers",0,87,180
"Ho Chi Minh City","Marcel Granollers",0,85,170
"Ho Chi Minh City","Marcel Granollers",1,85,221
"Ho Chi Minh City","Marcel Granollers",1,85,406
"Mons","Marcel Granollers",0,81,105
"St. Petersburg","Marcel Granollers",0,81,53
"St. Petersburg","Marcel Granollers",1,81,70
"Barranquilla","Marcel Granollers",0,0,NA
"Barranquilla","Marcel Granollers",1,0,NA
"Barranquilla","Marcel Granollers",1,0,NA
"US Open","Marcel Granollers",0,77,18
"US Open","Marcel Granollers",1,77,116
"Portoroz","Marcel Granollers",0,72,138
"Segovia","Marcel Granollers",0,74,164
"Segovia","Marcel Granollers",1,74,183
"Segovia","Marcel Granollers",1,74,419
"Segovia","Marcel Granollers",1,74,291
"Gstaad","Marcel Granollers",0,73,79
"Umag","Marcel Granollers",0,71,36
"Braunschweig","Marcel Granollers",0,0,NA
"Wimbledon","Marcel Granollers",0,72,21
"Wimbledon","Marcel Granollers",1,72,486
"Nottingham","Marcel Granollers",0,70,13
"Nottingham","Marcel Granollers",1,70,54
"Moscow","Marcel Granollers",0,68,134
"Moscow","Marcel Granollers",1,68,251
"Moscow","Marcel Granollers",1,68,250
"Prostejov","Marcel Granollers",0,0,NA
"Prostejov","Marcel Granollers",1,0,NA
"Prostejov","Marcel Granollers",1,0,NA
"Roland Garros","Marcel Granollers",0,57,2
"Roland Garros","Marcel Granollers",1,57,124
"ATP World Tour Masters 1000 Rome","Marcel Granollers",0,54,19
"ATP World Tour Masters 1000 Madrid","Marcel Granollers",0,62,3
"ATP World Tour Masters 1000 Madrid","Marcel Granollers",1,62,15
"ATP World Tour Masters 1000 Madrid","Marcel Granollers",1,62,30
"Barcelona","Marcel Granollers",0,60,20
"Barcelona","Marcel Granollers",1,60,14
"Barcelona","Marcel Granollers",1,60,81
"ATP World Tour Masters 1000 Monte Carlo","Marcel Granollers",0,63,20
"ATP World Tour Masters 1000 Monte Carlo","Marcel Granollers",1,63,30
"Casablanca","Marcel Granollers",0,50,87
"ATP World Tour Masters 1000 Miami","Marcel Granollers",0,50,121
"ATP World Tour Masters 1000 Indian Wells","Marcel Granollers",0,53,44
"Acapulco","Marcel Granollers",0,51,80
"Rotterdam","Marcel Granollers",0,51,69
"Zagreb","Marcel Granollers",0,55,41
"Zagreb","Marcel Granollers",1,55,100
"Zagreb","Marcel Granollers",1,55,85
"Zagreb","Marcel Granollers",1,55,92
"Australian Open","Marcel Granollers",0,58,20
"Australian Open","Marcel Granollers",1,58,132
"Chennai","Marcel Granollers",0,55,79
"Buenos Aires","Damir Dzumhur",0,80,134
"Guayaquil","Damir Dzumhur",0,81,144
"Guayaquil","Damir Dzumhur",1,81,204
"Lima","Damir Dzumhur",0,80,173
"Casablanca 2","Damir Dzumhur",1,90,89
"Casablanca 2","Damir Dzumhur",1,90,128
"Casablanca 2","Damir Dzumhur",1,90,103
"Casablanca 2","Damir Dzumhur",1,90,218
"Casablanca 2","Damir Dzumhur",1,90,171
"Mohammedia","Damir Dzumhur",0,89,243
"Kenitra","Damir Dzumhur",0,86,355
"Kenitra","Damir Dzumhur",1,86,1427
"Alphen","Damir Dzumhur",1,0,NA
"Alphen","Damir Dzumhur",1,0,NA
"Alphen","Damir Dzumhur",1,0,NA
"Alphen","Damir Dzumhur",1,0,NA
"Alphen","Damir Dzumhur",1,0,NA
"US Open","Damir Dzumhur",0,98,24
"Winston-Salem","Damir Dzumhur",0,94,958
"Hamburg","Damir Dzumhur",0,93,126
"Umag","Damir Dzumhur",0,100,32
"Umag","Damir Dzumhur",1,100,54
"San Benedetto","Damir Dzumhur",0,100,232
"San Benedetto","Damir Dzumhur",1,100,190
"Braunschweig","Damir Dzumhur",0,0,NA
"Braunschweig","Damir Dzumhur",1,0,NA
"Wimbledon","Damir Dzumhur",0,88,2
"Moscow","Damir Dzumhur",0,89,140
"Moscow","Damir Dzumhur",1,89,376
"Moscow","Damir Dzumhur",1,89,399
"Roland Garros","Damir Dzumhur",0,88,2
"Roland Garros","Damir Dzumhur",1,88,59
"Roland Garros","Damir Dzumhur",1,88,68
"Geneva","Damir Dzumhur",0,87,104
"Geneva","Damir Dzumhur",1,87,218
"Geneva","Damir Dzumhur",1,87,327
"Geneva","Damir Dzumhur",1,87,NA
"Heilbronn","Damir Dzumhur",0,84,171
"Istanbul","Damir Dzumhur",0,86,292
"Mersin","Damir Dzumhur",0,85,255
"Mersin","Damir Dzumhur",1,85,423
"Casablanca","Damir Dzumhur",0,87,41
"Casablanca","Damir Dzumhur",1,87,58
"Casablanca","Damir Dzumhur",1,87,50
"Casablanca","Damir Dzumhur",1,87,116
"San Luis Potosi","Damir Dzumhur",0,0,NA
"ATP World Tour Masters 1000 Miami","Damir Dzumhur",0,92,97
"ATP World Tour Masters 1000 Miami","Damir Dzumhur",1,92,156
"ATP World Tour Masters 1000 Miami","Damir Dzumhur",1,92,151
"Irving","Damir Dzumhur",0,0,NA
"Irving","Damir Dzumhur",1,0,NA
"ATP World Tour Masters 1000 Indian Wells","Damir Dzumhur",0,91,166
"ZIM vs. BIH EAGII 1st RD","Damir Dzumhur",1,89,1205
"Morelos","Damir Dzumhur",0,105,51
"Morelos","Damir Dzumhur",1,105,135
"Morelos","Damir Dzumhur",1,105,288
"Morelos","Damir Dzumhur",1,105,304
"Morelos","Damir Dzumhur",1,105,194
"Santo Domingo","Damir Dzumhur",1,123,228
"Santo Domingo","Damir Dzumhur",1,123,247
"Santo Domingo","Damir Dzumhur",1,123,198
"Santo Domingo","Damir Dzumhur",1,123,394
"Santo Domingo","Damir Dzumhur",1,123,376
"Zagreb","Damir Dzumhur",0,128,33
"Zagreb","Damir Dzumhur",1,128,141
"Australian Open","Damir Dzumhur",0,NA,183
"Australian Open","Damir Dzumhur",1,105,200
"Chennai","Damir Dzumhur",0,104,148
"Chennai","Damir Dzumhur",1,104,405
"Hua Hin","Yen Hsun Lu",0,73,146
"Hua Hin","Yen Hsun Lu",1,73,238
"Hua Hin","Yen Hsun Lu",1,73,209
"Suzhou","Yen Hsun Lu",0,77,249
"Ningbo","Yen Hsun Lu",1,91,161
"Ningbo","Yen Hsun Lu",1,NA,165
"Ningbo","Yen Hsun Lu",1,91,163
"Ningbo","Yen Hsun Lu",1,91,270
"Ningbo","Yen Hsun Lu",1,91,312
"ATP World Tour Masters 1000 Shanghai","Yen Hsun Lu",0,91,18
"ATP World Tour Masters 1000 Shanghai","Yen Hsun Lu",1,91,69
"ATP World Tour Masters 1000 Shanghai","Yen Hsun Lu",1,91,150
"Beijing","Yen Hsun Lu",0,100,7
"Beijing","Yen Hsun Lu",1,100,24
"Beijing","Yen Hsun Lu",1,100,39
"US Open","Yen Hsun Lu",0,97,56
"Winston-Salem","Yen Hsun Lu",0,106,49
"Winston-Salem","Yen Hsun Lu",1,106,71
"Winston-Salem","Yen Hsun Lu",1,106,31
"Winston-Salem","Yen Hsun Lu",1,106,79
"ATP World Tour Masters 1000 Cincinnati","Yen Hsun Lu",0,88,14
"ATP World Tour Masters 1000 Cincinnati","Yen Hsun Lu",1,88,100
"ATP World Tour Masters 1000 Cincinnati","Yen Hsun Lu",1,88,359
"ATP World Tour Masters 1000 Canada","Yen Hsun Lu",0,82,45
"ATP World Tour Masters 1000 Canada","Yen Hsun Lu",1,82,862
"ATP World Tour Masters 1000 Canada","Yen Hsun Lu",1,82,981
"Washington","Yen Hsun Lu",0,76,86
"Atlanta","Yen Hsun Lu",0,76,29
"Atlanta","Yen Hsun Lu",1,76,77
"TPE vs. PHI AOGII 2nd Rd.","Yen Hsun Lu",1,61,NA
"TPE vs. PHI AOGII 2nd Rd.","Yen Hsun Lu",1,61,NA
"Wimbledon","Yen Hsun Lu",0,61,102
"Nottingham","Yen Hsun Lu",0,61,75
"Nottingham","Yen Hsun Lu",1,61,16
"Nottingham","Yen Hsun Lu",1,61,27
"Nottingham","Yen Hsun Lu",1,61,95
"London / Queen's Club","Yen Hsun Lu",0,63,3
"London / Queen's Club","Yen Hsun Lu",1,63,83
"London / Queen's Club","Yen Hsun Lu",1,63,104
"s-Hertogenbosch","Yen Hsun Lu",0,62,32
"Roland Garros","Yen Hsun Lu",0,65,17
"Roland Garros","Yen Hsun Lu",1,65,79
"Geneva","Yen Hsun Lu",0,64,40
"Seoul","Yen Hsun Lu",0,65,69
"Seoul","Yen Hsun Lu",1,65,329
"Seoul","Yen Hsun Lu",1,65,213
"Seoul","Yen Hsun Lu",1,65,215
"Busan","Yen Hsun Lu",0,64,419
"Busan","Yen Hsun Lu",1,64,1148
"Taipei","Yen Hsun Lu",0,67,167
"Taipei","Yen Hsun Lu",1,67,289
"Taipei","Yen Hsun Lu",1,67,203
"ATP World Tour Masters 1000 Miami","Yen Hsun Lu",0,62,44
"ATP World Tour Masters 1000 Indian Wells","Yen Hsun Lu",0,59,58
"TPE vs. LIB AOGII 1st RD","Yen Hsun Lu",1,59,NA
"Acapulco","Yen Hsun Lu",0,61,5
"Acapulco","Yen Hsun Lu",1,61,48
"Delray Beach","Yen Hsun Lu",0,61,41
"Delray Beach","Yen Hsun Lu",1,61,15
"Delray Beach","Yen Hsun Lu",1,61,70
"Memphis","Yen Hsun Lu",0,55,70
"Australian Open","Yen Hsun Lu",0,47,2
"Auckland","Yen Hsun Lu",0,46,61
"Auckland","Yen Hsun Lu",1,46,59
"Chennai","Yen Hsun Lu",0,38,15
"Chennai","Yen Hsun Lu",1,38,49
"Chennai","Yen Hsun Lu",1,38,136
"Montevideo","Facundo Bagnis",0,142,78
"Montevideo","Facundo Bagnis",1,142,706
"Buenos Aires","Facundo Bagnis",0,143,134
"Buenos Aires","Facundo Bagnis",1,143,411
"Guayaquil","Facundo Bagnis",0,144,164
"Guayaquil","Facundo Bagnis",1,144,81
"Guayaquil","Facundo Bagnis",1,144,166
"Santiago 2","Facundo Bagnis",0,134,501
"Corrientes","Facundo Bagnis",0,142,159
"Corrientes","Facundo Bagnis",1,142,79
"Corrientes","Facundo Bagnis",1,142,656
"Corrientes","Facundo Bagnis",1,142,778
"Sao Paulo 2","Facundo Bagnis",0,147,136
"Sao Paulo 2","Facundo Bagnis",1,147,343
"Sao Paulo 2","Facundo Bagnis",1,147,195
"Sao Paulo 2","Facundo Bagnis",1,147,602
"Porto Alegre","Facundo Bagnis",0,145,162
"Porto Alegre","Facundo Bagnis",1,145,530
"Porto Alegre","Facundo Bagnis",1,145,190
"Campinas","Facundo Bagnis",0,152,80
"Campinas","Facundo Bagnis",1,NA,333
"Campinas","Facundo Bagnis",1,152,305
"Campinas","Facundo Bagnis",1,152,554
"Campinas","Facundo Bagnis",0,152,1668
"US Open","Facundo Bagnis",0,138,119
"US Open","Facundo Bagnis",1,138,228
"US Open","Facundo Bagnis",1,NA,190
"Gstaad","Facundo Bagnis",0,133,212
"Umag","Facundo Bagnis",0,135,451
"Umag","Facundo Bagnis",1,135,674
"Wimbledon","Facundo Bagnis",0,137,153
"Mestre","Facundo Bagnis",0,0,NA
"Roland Garros","Facundo Bagnis",0,96,269
"Roland Garros","Facundo Bagnis",1,96,440
"Vicenza","Facundo Bagnis",0,96,133
"Vicenza","Facundo Bagnis",1,96,172
"Vicenza","Facundo Bagnis",1,96,393
"Tallahassee","Facundo Bagnis",0,92,381
"Tallahassee","Facundo Bagnis",1,92,464
"Savannah","Facundo Bagnis",0,90,177
"Sarasota","Facundo Bagnis",0,102,88
"Sarasota","Facundo Bagnis",1,102,168
"Sarasota","Facundo Bagnis",1,102,171
"Sarasota","Facundo Bagnis",1,102,121
"Sarasota","Facundo Bagnis",1,102,122
"Houston","Facundo Bagnis",0,103,186
"Houston","Facundo Bagnis",1,103,326
"ATP World Tour Masters 1000 Miami","Facundo Bagnis",0,106,229
"Santiago","Facundo Bagnis",1,121,231
"Santiago","Facundo Bagnis",1,NA,202
"Santiago","Facundo Bagnis",1,121,414
"Santiago","Facundo Bagnis",1,NA,293
"Santiago","Facundo Bagnis",1,121,223
"Buenos Aires","Facundo Bagnis",0,128,85
"Buenos Aires","Facundo Bagnis",1,128,150
"Buenos Aires","Facundo Bagnis",1,128,464
"Buenos Aires","Facundo Bagnis",1,128,312
"Buenos Aires","Facundo Bagnis",1,128,1012
"Rio de Janeiro","Facundo Bagnis",0,110,218
"Sao Paulo","Facundo Bagnis",0,117,32
"Sao Paulo","Facundo Bagnis",1,117,62
"Sao Paulo","Facundo Bagnis",0,117,142
"Sao Paulo","Facundo Bagnis",1,117,523
"Sao Paulo","Facundo Bagnis",1,117,761
"Quito","Facundo Bagnis",0,116,105
"Bucaramanga","Facundo Bagnis",0,0,NA
"Bucaramanga","Facundo Bagnis",1,0,NA
"Bucaramanga","Facundo Bagnis",1,0,NA
"Bucaramanga","Facundo Bagnis",1,0,NA
"ATP World Tour Masters 1000 Paris","Jerzy Janowicz",0,57,49
"ATP World Tour Masters 1000 Paris","Jerzy Janowicz",1,57,103
"Basel","Jerzy Janowicz",0,60,32
"Basel","Jerzy Janowicz",1,60,153
"Basel","Jerzy Janowicz",1,60,425
"Vienna","Jerzy Janowicz",0,65,47
"Vienna","Jerzy Janowicz",1,65,19
"Orleans","Jerzy Janowicz",0,68,136
"Orleans","Jerzy Janowicz",1,68,125
"Orleans","Jerzy Janowicz",1,68,229
"Orleans","Jerzy Janowicz",1,68,196
"Orleans","Jerzy Janowicz",1,68,209
"St. Petersburg","Jerzy Janowicz",0,66,75
"St. Petersburg","Jerzy Janowicz",1,66,32
"POL vs. SVK WG Play-Off","Jerzy Janowicz",0,61,36
"POL vs. SVK WG Play-Off","Jerzy Janowicz",1,61,121
"US Open","Jerzy Janowicz",0,61,54
"Winston-Salem","Jerzy Janowicz",0,61,15
"Winston-Salem","Jerzy Janowicz",1,61,86
"ATP World Tour Masters 1000 Cincinnati","Jerzy Janowicz",0,52,66
"ATP World Tour Masters 1000 Cincinnati","Jerzy Janowicz",1,52,153
"ATP World Tour Masters 1000 Cincinnati","Jerzy Janowicz",1,52,16
"ATP World Tour Masters 1000 Canada","Jerzy Janowicz",0,47,23
"Hamburg","Jerzy Janowicz",0,51,31
"Hamburg","Jerzy Janowicz",1,51,112
"Bastad","Jerzy Janowicz",0,48,67
"Bastad","Jerzy Janowicz",1,48,165
"POL vs. UKR EAGI 2nd Rd.","Jerzy Janowicz",1,51,55
"POL vs. UKR EAGI 2nd Rd.","Jerzy Janowicz",0,51,73
"Wimbledon","Jerzy Janowicz",0,47,82
"Halle","Jerzy Janowicz",0,51,5
"Halle","Jerzy Janowicz",1,51,147
"Halle","Jerzy Janowicz",1,51,23
"Stuttgart","Jerzy Janowicz",0,50,29
"Stuttgart","Jerzy Janowicz",1,50,104
"Roland Garros","Jerzy Janowicz",0,50,22
"Roland Garros","Jerzy Janowicz",1,50,225
"ATP World Tour Masters 1000 Rome","Jerzy Janowicz",0,46,11
"ATP World Tour Masters 1000 Madrid","Jerzy Janowicz",0,47,56
"ATP World Tour Masters 1000 Monte Carlo","Jerzy Janowicz",0,47,28
"ATP World Tour Masters 1000 Miami","Jerzy Janowicz",0,49,20
"ATP World Tour Masters 1000 Miami","Jerzy Janowicz",1,49,15
"ATP World Tour Masters 1000 Miami","Jerzy Janowicz",1,49,140
"Irving","Jerzy Janowicz",0,0,NA
"Irving","Jerzy Janowicz",1,0,NA
"ATP World Tour Masters 1000 Indian Wells","Jerzy Janowicz",0,51,63
"POL vs. LTU EAGI 1st RD","Jerzy Janowicz",1,51,76
"POL vs. LTU EAGI 1st RD","Jerzy Janowicz",1,51,361
"Marseille","Jerzy Janowicz",0,47,20
"Montpellier","Jerzy Janowicz",0,44,28
"Montpellier","Jerzy Janowicz",1,44,49
"Montpellier","Jerzy Janowicz",1,44,19
"Montpellier","Jerzy Janowicz",1,44,149
"Montpellier","Jerzy Janowicz",1,44,94
"Australian Open","Jerzy Janowicz",0,44,14
"Australian Open","Jerzy Janowicz",1,44,19
"Australian Open","Jerzy Janowicz",1,44,146
"Sydney","Jerzy Janowicz",0,42,28
"Sydney","Jerzy Janowicz",1,42,50
